freight_id,uf,city,de_type,vehicle,driver_id,company_id,price_por_dia,contract_days,foi_cancelada,atuacao_falcon
134778,SP_RM,São Paulo,Diária,Carreta,43905.0,2103,372.0,15,nao,nao
134779,SP_RM,São Paulo,Diária,Carreta,44569.0,2103,372.0,20,nao,nao
134780,SC,Blumenau,Ajudante,,,321,180.0,2,sim,sim
134781,RS,Porto Alegre,Diária,Carreta,209131.0,1155,305.0,3,nao,nao
134782,MT,Várzea Grande,Coleta/Entrega,Toco,197564.0,3167,230.0,1,nao,sim
134783,SC,Blumenau,Coleta/Entrega,Toco,10225.0,321,260.0,2,nao,nao
134784,SP,Indaiatuba,Diária,Carreta,,3614,325.0,6,sim,nao
134785,SP,Indaiatuba,Diária,Carreta,,3614,325.0,6,sim,nao
134786,SP,Itupeva,Diária,Carreta,207832.0,2124,372.0,21,nao,nao
134787,SP,Itupeva,Diária,Carreta,147844.0,2124,372.0,21,nao,nao
134788,PR,Cascavel,Diária,Truck,105882.0,309,260.0,5,nao,nao
134789,PR,Cascavel,Diária,Truck,93248.0,309,260.0,5,nao,nao
134790,PR,São José dos Pinhais,Diária,Carreta,93574.0,1155,266.75,4,nao,nao
134791,SP,Santos,Diária,Carreta,21755.0,752,305.0,1,nao,nao
134792,SP_RM,São Paulo,Diária,Carreta,187742.0,3147,427.75,4,nao,nao
134793,SP_RM,São Paulo,Diária,Carreta,190463.0,3147,427.75,4,nao,nao
134794,MT,Tangará da Serra,Ajudante,,175028.0,553,210.0,11,nao,sim
134795,SP,Cabreúva,Diária,Carreta,247073.0,1377,305.0,11,nao,nao
134796,SP,Piracicaba,Diária,Carreta,66498.0,1365,325.0,7,nao,nao
134797,SC,Joinville,Diária,Carreta,212732.0,2103,305.0,35,nao,nao
134798,SP,Ribeirão Preto,Diária,Toco,184642.0,3613,238.0,1,nao,nao
134799,SP,Jundiaí,Coleta/Entrega,Utilitários,,1067,164.0,1,sim,nao
134800,SP,Várzea Paulista,Coleta/Entrega,Truck,93654.0,1992,270.0,4,nao,nao
134801,SP,Sumaré,Diária,Carreta,249969.0,229,305.0,22,nao,nao
134802,SP_RM,São Paulo,Diária,Carreta,21723.0,3483,352.8333333333333,6,nao,nao
134803,RJ,Duque de Caxias,Diária,Carreta,167740.0,1292,305.0,19,nao,nao
134804,SP_RM,São Paulo,Diária,Truck,36905.0,3483,311.6666666666667,6,nao,nao
134805,SP,Ribeirão Preto,Coleta/Entrega,Truck,109975.0,927,177.66666666666666,3,nao,sim
134806,SP,Itupeva,Diária,Carreta,165400.0,3126,372.0,7,nao,nao
134807,SP,Itupeva,Diária,Carreta,81335.0,3126,372.0,21,nao,nao
134808,SP,Itupeva,Diária,Carreta,87835.0,3126,372.0,7,nao,nao
134809,SP,Itupeva,Diária,Carreta,63662.0,3126,372.0,7,nao,nao
134810,SP_RM,Barueri,Diária,Carreta,20075.0,3746,372.0,17,nao,nao
134811,SP,Jacareí,Diária,Vanderleia,,1708,305.0,27,sim,nao
134812,SP,Jacareí,Diária,Vanderleia,184210.0,1708,305.0,27,nao,nao
134813,RS,Eldorado do Sul,Coleta/Entrega,Bi-Truck,,315,262.5,8,sim,nao
134814,SP,Jundiaí,Ajudante,,146388.0,2239,160.0,1,nao,nao
134815,SP,Jundiaí,Ajudante,,,2239,160.0,1,sim,sim
134816,SP,Jundiaí,Ajudante,,245362.0,2239,160.0,1,nao,nao
134817,RS,Eldorado do Sul,Coleta/Entrega,Bi-Truck,29648.0,315,300.0,7,nao,nao
134818,SP,Jundiaí,Coleta/Entrega,Truck,94854.0,2239,266.0,1,nao,sim
134819,RS,Cachoeirinha,Ajudante,,,642,150.0,1,sim,nao
134820,RS,Cachoeirinha,Ajudante,,,642,150.0,1,sim,nao
134821,RS,Cachoeirinha,Ajudante,,312310.0,642,150.0,1,nao,sim
134822,SP_RM,Osasco,Coleta/Entrega,Truck,,785,221.0,20,sim,nao
134823,SC,Palhoça,Diária,Carreta,38303.0,1155,305.0,4,nao,nao
134824,SP,Piracicaba,Coleta/Entrega,Truck,299715.0,1723,290.0,4,nao,nao
134825,RS,Estrela,Diária,Rodotrem,273102.0,131,375.0,15,nao,nao
134826,SP,Itupeva,Diária,Bitrem,42555.0,3045,375.0,7,nao,nao
134827,SP,Itupeva,Diária,Bitrem,173110.0,3045,359.3333333333333,12,nao,nao
134828,SP_RM,São Paulo,Diária,Truck,,3483,340.0,5,sim,nao
134829,SP_RM,São Paulo,Coleta/Entrega,Utilitários,89813.0,1170,96.0,5,nao,nao
134830,SP,Itupeva,Diária,Carreta,282553.0,598,372.0,26,nao,nao
134831,SP,Itupeva,Diária,Carreta,68270.0,598,372.0,26,nao,nao
134832,RJ,Rio de Janeiro,Coleta/Entrega,Toco,,3344,197.14285714285714,14,sim,nao
134833,SP_RM,São Paulo,Diária,Truck,89685.0,3483,311.6666666666667,6,nao,nao
134834,SP,Jundiaí,Diária,Carreta,126572.0,598,372.0,11,nao,nao
134835,SP,Jundiaí,Diária,Carreta,139543.0,598,372.0,10,nao,nao
134836,SP,Jundiaí,Diária,Carreta,208654.0,598,372.0,3,nao,nao
134837,RJ,Rio de Janeiro,Coleta/Entrega,Toco,253591.0,3344,199.33333333333334,15,nao,sim
134838,SP_RM,São Paulo,Diária,Truck,100946.0,3483,340.0,5,nao,nao
134839,RJ,Rio de Janeiro,Coleta/Entrega,Toco,44032.0,3344,230.0,7,nao,nao
134840,SP,Nova Odessa,Diária,Vanderleia,,3056,305.0,4,sim,nao
134841,SP_RM,São Paulo,Diária,Carreta,,2103,372.0,8,sim,nao
134842,SP_RM,São Paulo,Diária,Carreta,18753.0,2103,305.0,11,nao,nao
134843,SP_RM,São Paulo,Diária,Carreta,100905.0,2103,305.0,10,nao,nao
134844,SP_RM,São Paulo,Diária,Truck,201825.0,3483,340.0,5,nao,nao
134845,RJ,Rio de Janeiro,Coleta/Entrega,Toco,199615.0,3344,230.0,1,nao,nao
134846,RS,Estrela,Diária,Vanderleia,84493.0,131,305.0,8,nao,nao
134847,RJ,Rio de Janeiro,Coleta/Entrega,Toco,285914.0,3344,201.25,16,nao,nao
134848,MG,Extrema,Diária,Truck,78833.0,2129,260.0,8,nao,nao
134849,DF,Brasília,Diária,Carreta,251811.0,2103,372.0,21,nao,nao
134850,SP,Ribeirão Preto,Diária,Truck,,1102,312.0,1,sim,sim
134851,SP_RM,São Paulo,Diária,Carreta,,2103,372.0,8,sim,nao
134852,RJ,Rio de Janeiro,Coleta/Entrega,Toco,,3344,230.0,1,sim,nao
134853,SP_RM,São Paulo,Diária,Carreta,52725.0,2103,372.0,25,nao,nao
134854,SP_RM,São Paulo,Diária,Carreta,164270.0,2103,372.0,17,nao,nao
134855,RJ,Rio de Janeiro,Coleta/Entrega,Toco,132620.0,3344,199.33333333333334,15,nao,nao
134856,PR,São José dos Pinhais,Diária,Carreta,53155.0,36,327.5925925925926,27,nao,nao
134857,RJ,Rio de Janeiro,Coleta/Entrega,Toco,,3344,186.875,16,sim,sim
134858,SP,Itupeva,Diária,Bitrem,20683.0,3045,375.0,11,nao,nao
134859,SP,Itupeva,Diária,Carreta,,2124,372.0,5,sim,nao
134860,SP,Itupeva,Diária,Carreta,,2124,372.0,5,sim,sim
134861,SP,Itupeva,Diária,Carreta,21134.0,2124,341.0,6,nao,nao
134862,SP,Itupeva,Diária,Carreta,,2124,372.0,5,sim,nao
134863,SP_RM,São Paulo,Diária,Carreta,159045.0,3483,352.8333333333333,6,nao,nao
134864,SP_RM,Guarulhos,Diária,Carreta,,298,305.0,7,sim,nao
134865,SP_RM,Santo André,Diária,Carreta,133308.0,807,325.0,5,nao,nao
134866,SP_RM,São Paulo,Diária,Carreta,207706.0,3130,422.0,6,nao,nao
134867,SP_RM,São Paulo,Diária,Carreta,144460.0,3130,422.0,6,nao,nao
134868,PR,Maringá,Diária,Vanderleia,57098.0,3226,305.0,28,nao,nao
134869,SP,Guarujá,Diária,Carreta,250146.0,2910,327.0,1,nao,nao
134870,SP_RM,São Paulo,Diária,Carreta,21876.0,3130,372.0,2,nao,nao
134871,PR,Nova Londrina,Diária,Carreta,22707.0,2279,345.0,7,nao,nao
134872,PR,São José dos Pinhais,Diária,Carreta,9235.0,36,305.0,8,nao,nao
134873,RS,Cachoeirinha,Ajudante,,308234.0,642,100.0,3,nao,nao
134874,SP,Valinhos,Ajudante,,312141.0,3679,180.0,4,nao,nao
134875,SP_RM,São Paulo,Diária,Carreta,171869.0,3130,372.0,1,nao,nao
134876,RJ,Rio de Janeiro,Coleta/Entrega,Toco,35820.0,3344,230.0,4,nao,nao
134877,SP_RM,São Paulo,Diária,Carreta,40288.0,3130,372.0,1,nao,nao
134878,SC,Ilhota,Diária,Vanderleia,14528.0,1427,305.0,1,nao,nao
134879,RJ,Rio de Janeiro,Coleta/Entrega,Toco,139341.0,3344,230.0,1,nao,nao
134880,SP_RM,São Paulo,Coleta/Entrega,Toco,,2734,222.22222222222223,9,sim,nao
134881,RJ,Rio de Janeiro,Coleta/Entrega,Toco,,3344,202.94117647058823,17,sim,nao
134882,SP_RM,São Paulo,Coleta/Entrega,Toco,,2734,222.22222222222223,9,sim,nao
134883,RJ,Rio de Janeiro,Coleta/Entrega,Toco,,3344,172.5,8,sim,nao
134884,SP,Itupeva,Diária,Carreta,192631.0,2124,372.0,10,nao,nao
134885,RJ,Rio de Janeiro,Coleta/Entrega,Toco,,3344,197.14285714285714,7,sim,nao
134886,SP,Sorocaba,Diária,Carreta,,276,372.0,1,sim,nao
134887,SP,Sumaré,Diária,Rodotrem,35204.0,215,375.0,9,nao,nao
134888,CE,Maracanaú,Ajudante,,283014.0,3623,100.0,1,nao,nao
134889,SC,Blumenau,Coleta/Entrega,3/4,233.0,48,220.0,3,nao,nao
134890,PR,Araucária,Diária,Vanderleia,22728.0,229,305.0,11,nao,nao
134891,PR,Curitiba,Ajudante,,132107.0,834,125.0,5,nao,sim
134892,PR,Curitiba,Ajudante,,107546.0,834,125.0,4,nao,nao
134893,SP,Ribeirão Preto,Coleta/Entrega,Truck,45494.0,834,260.0,5,nao,nao
134894,PR,Curitiba,Coleta/Entrega,Romeu e Julieta,6761.0,3781,330.0,3,nao,nao
134895,MG,Santa Luzia,Coleta/Entrega,Bi-Truck,166975.0,1039,324.0,1,nao,nao
134896,SP_RM,Embu das Artes,Coleta/Entrega,Truck,176775.0,834,260.0,5,nao,nao
134897,SP_RM,Embu das Artes,Coleta/Entrega,Truck,53822.0,3611,260.0,14,nao,nao
134898,CE,Fortaleza,Ajudante,,84747.0,3602,150.0,1,nao,nao
134899,MG,Santa Luzia,Coleta/Entrega,Bi-Truck,69819.0,1039,324.0,1,nao,nao
134900,SP,Itupeva,Diária,Carreta,39909.0,3126,372.0,11,nao,nao
134901,BA,Feira de Santana,Diária,Toco,140579.0,2754,230.0,6,nao,nao
134902,PR,São José dos Pinhais,Coleta/Entrega,Carreta,2743.0,36,305.0,7,nao,nao
134903,PR,Apucarana,Coleta/Entrega,Toco,259813.0,1022,230.0,22,nao,nao
134904,SP_RM,São Paulo,Diária,Truck,,1304,260.0,2,sim,nao
134905,SP,Cubatão,Coleta/Entrega,3/4,,3470,220.0,4,sim,nao
134906,SP,Cubatão,Coleta/Entrega,3/4,245482.0,3470,220.0,4,nao,nao
134907,SP,Cubatão,Coleta/Entrega,3/4,,3470,220.0,4,sim,nao
134908,PR,Curitiba,Diária,Carreta,18637.0,446,324.0,13,nao,nao
134909,SP,Cubatão,Coleta/Entrega,3/4,21389.0,3470,220.0,1,nao,nao
134910,SP,Cubatão,Coleta/Entrega,3/4,80593.0,3470,220.0,4,nao,nao
134911,SC,Piçarras,Coleta/Entrega,Truck,138969.0,1189,280.0,5,nao,nao
134912,SC,Piçarras,Coleta/Entrega,Truck,190091.0,1189,280.0,5,nao,nao
134913,SP,Valinhos,Ajudante,,190968.0,3679,180.0,4,nao,nao
134914,SP,Valinhos,Ajudante,,297920.0,3679,180.0,4,nao,nao
134915,MG,Betim,Diária,Carreta,127414.0,229,305.0,14,nao,nao
134916,PR,São José dos Pinhais,Diária,Truck,293536.0,1012,260.0,4,nao,nao
134917,PR,São José dos Pinhais,Diária,Carreta,41211.0,2240,305.0,1,nao,nao
134918,RS,Caxias do Sul,Ajudante,,108596.0,299,180.0,1,nao,nao
134919,SP_RM,São Paulo,Diária,Carreta,50530.0,704,305.0,5,nao,nao
134920,SP_RM,Osasco,Coleta/Entrega,Truck,117083.0,785,221.0,20,nao,nao
134921,SP_RM,Guarulhos,Diária,Truck,,779,260.0,2,sim,nao
134922,SP,Paranapanema,Diária,Rodotrem,42299.0,1449,375.0,1,nao,nao
134924,SP,Nova Odessa,Coleta/Entrega,Romeu e Julieta,,3781,380.0,1,sim,sim
134925,RS,Montenegro,Ajudante,,172443.0,36,308.0,5,nao,nao
134926,SP_RM,Mogi das Cruzes,Diária,Carreta,17326.0,159,305.0,24,nao,nao
134927,RS,Montenegro,Ajudante,,157559.0,36,364.0,5,nao,nao
134928,SP,Amparo,Coleta/Entrega,Truck,87205.0,3423,260.0,10,nao,sim
134929,SP,Itu,Coleta/Entrega,Truck,133827.0,1723,260.0,5,nao,nao
134930,SP_RM,São Paulo,Diária,Truck,284455.0,1155,299.0,2,nao,nao
134931,SP_RM,São Paulo,Diária,Carreta,29029.0,704,305.0,2,nao,nao
134932,SP_RM,São Paulo,Diária,Carreta,142347.0,704,305.0,5,nao,nao
134933,RS,Estrela,Diária,Truck,,34,260.0,4,sim,nao
134934,SP_RM,São Paulo,Diária,Bitrem,,2103,375.0,8,sim,nao
134935,SP_RM,Barueri,Diária,Carreta,166416.0,1381,305.0,10,nao,sim
134936,PR,São José dos Pinhais,Diária,Carreta,13756.0,1155,305.0,2,nao,nao
134937,PR,São José dos Pinhais,Diária,Carreta,5605.0,2240,305.0,1,nao,nao
134938,MA,Imperatriz,Diária,Carreta,,229,350.0,1,sim,nao
134939,SP,Sumaré,Diária,Carreta,,229,350.0,1,sim,nao
134940,SP,Itupeva,Diária,Carreta,281933.0,3126,372.0,5,nao,nao
134941,MT,Várzea Grande,Ajudante,,,517,150.0,1,sim,nao
134942,MT,Várzea Grande,Ajudante,,,517,150.0,1,sim,sim
134943,MT,Várzea Grande,Ajudante,,,517,100.0,1,sim,sim
134944,MG,Lagoa Santa,Coleta/Entrega,Utilitários,56232.0,3848,192.0,1,nao,nao
134945,SP,Itupeva,Diária,Carreta,230837.0,3126,372.0,7,nao,nao
134946,SP,Itupeva,Diária,Carreta,15909.0,3126,372.0,5,nao,nao
134947,SP,Americana,Diária,Vanderleia,,2860,305.0,4,sim,nao
134948,PR,Curitiba,Diária,Carreta,2404.0,198,305.0,35,nao,nao
134949,MG,Curvelo,Ajudante,,67283.0,2240,152.0,1,nao,nao
134950,SC,Itajaí,Coleta/Entrega,Utilitários,198390.0,2538,162.0,10,nao,nao
134951,RS,Caxias do Sul,Ajudante,,307805.0,1984,180.0,1,nao,sim
134952,PR,Araucária,Diária,Carreta,11699.0,229,305.0,5,nao,nao
134953,SP,Sumaré,Diária,Vanderleia,100450.0,229,350.0,9,nao,nao
134954,SP,Santos,Diária,Carreta,56283.0,2878,305.0,1,nao,nao
134955,MG,Ribeirão das Neves,Coleta/Entrega,Carreta,61677.0,425,305.0,6,nao,nao
134956,SP_RM,São Paulo,Diária,Carreta,54304.0,375,305.0,24,nao,nao
134957,SP,Jundiaí,Diária,Carreta,59623.0,198,305.0,2,nao,nao
134958,SP_RM,São Paulo,Coleta/Entrega,Truck,297123.0,425,260.0,1,nao,nao
134959,SP_RM,Guarulhos,Coleta/Entrega,Carreta,14458.0,3467,330.0,1,nao,nao
134960,SP_RM,Guarulhos,Coleta/Entrega,Carreta,170871.0,3467,330.0,1,nao,sim
134961,PR,Ibiporã,Coleta/Entrega,Bi-Truck,204225.0,1022,236.25,8,nao,sim
134962,SP_RM,São Paulo,Coleta/Entrega,Truck,155627.0,425,260.0,24,nao,nao
134963,SP_RM,São Paulo,Coleta/Entrega,Truck,,425,227.5,8,sim,nao
134964,SP,Itupeva,Diária,Carreta,,2124,372.0,7,sim,nao
134965,PR,Pinhais,Diária,Carreta,176750.0,802,305.0,3,nao,nao
134966,SC,Balneário Camboriú,Ajudante,,231109.0,3751,166.0,1,nao,nao
134967,MT,Tangará da Serra,Coleta/Entrega,Truck,105031.0,553,260.0,15,nao,nao
134968,SP_RM,São Paulo,Coleta/Entrega,3/4,22292.0,3479,220.0,15,nao,nao
134969,SP_RM,São Paulo,Coleta/Entrega,3/4,236123.0,3479,220.0,5,nao,nao
134970,SP_RM,Itapecerica da Serra,Coleta/Entrega,Truck,218039.0,2432,260.0,1,nao,nao
134971,SP_RM,Itapecerica da Serra,Coleta/Entrega,Truck,75898.0,2432,260.0,1,nao,nao
134972,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
134973,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
134974,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
134975,SP,Jundiaí,Coleta/Entrega,Toco,,1148,230.0,1,sim,nao
134976,SP_RM,São Paulo,Diária,Utilitários,78783.0,1304,160.0,3,nao,nao
134977,RS,Portão,Ajudante,,191130.0,898,150.0,4,nao,sim
134978,PR,Araucária,Diária,Carreta,18582.0,229,305.0,12,nao,nao
134979,SP,Piracicaba,Diária,Carreta,310998.0,1004,305.0,5,nao,nao
134980,SP,Piracicaba,Diária,Carreta,319574.0,1004,305.0,5,nao,nao
134981,RJ,Duque de Caxias,Coleta/Entrega,Manobrista,239170.0,1292,265.0,16,nao,nao
134982,SC,Biguaçu,Coleta/Entrega,3/4,77472.0,569,220.0,1,nao,nao
134983,SP,Campos do Jordão,Diária,Carreta,35122.0,948,305.0,8,nao,nao
134984,SP,Itupeva,Diária,Carreta,195316.0,1135,305.0,20,nao,nao
134985,SP_RM,São Paulo,Diária,Carreta,173426.0,3130,422.0,6,nao,nao
134986,SP_RM,São Paulo,Diária,Carreta,42887.0,3130,422.0,6,nao,nao
134987,MG,Santa Luzia,Coleta/Entrega,Bi-Truck,166975.0,1039,324.0,1,nao,nao
134988,SP_RM,São Paulo,Diária,Carreta,51668.0,3130,422.0,6,nao,nao
134989,MG,Santa Luzia,Coleta/Entrega,Bi-Truck,252224.0,1039,324.0,1,nao,nao
134990,SP_RM,Itapecerica da Serra,Diária,Carreta,55336.0,34,297.9230769230769,13,nao,nao
134991,SP,Sumaré,Diária,Carreta,73299.0,3283,355.0,8,nao,nao
134992,SP_RM,São Paulo,Diária,Carreta,312135.0,3130,422.0,6,nao,nao
134993,SP_RM,São Paulo,Coleta/Entrega,Truck,97370.0,425,260.0,7,nao,nao
134994,SP,Itupeva,Diária,Carreta,35960.0,249,305.0,23,nao,nao
134995,PR,Maringá,Diária,Carreta,22762.0,1226,325.0,5,nao,nao
134996,SP,Itupeva,Diária,Carreta,11029.0,249,305.0,31,nao,nao
134997,SP_RM,São Paulo,Coleta/Entrega,Truck,200446.0,425,260.0,5,nao,nao
134998,SP_RM,Itapevi,Coleta/Entrega,Truck,,1135,260.0,1,sim,nao
134999,PE,Recife,Ajudante,,94167.0,2430,125.0,1,nao,sim
135000,SP_RM,Itapevi,Coleta/Entrega,Truck,126540.0,1135,260.0,6,nao,nao
135001,SP_RM,Itapevi,Coleta/Entrega,Truck,55393.0,1135,290.0,6,nao,nao
135002,PR,São José dos Pinhais,Diária,Rodotrem,10473.0,2240,375.0,2,nao,nao
135003,SP,Jundiaí,Coleta/Entrega,3/4,41098.0,2580,220.0,3,nao,nao
135004,MG,Ribeirão das Neves,Coleta/Entrega,Carreta,150983.0,425,305.0,12,nao,nao
135005,SP,Itupeva,Diária,Carreta,229744.0,2124,372.0,34,nao,nao
135006,SP,Promissão,Coleta/Entrega,Carreta,163658.0,425,305.0,14,nao,nao
135007,SP,Promissão,Coleta/Entrega,Carreta,118366.0,425,305.0,20,nao,nao
135008,SP,Campinas,Diária,Carreta,237554.0,276,372.0,1,nao,nao
135009,SP_RM,Itapecerica da Serra,Coleta/Entrega,Carreta,127860.0,368,305.0,2,nao,nao
135010,PR,São José dos Pinhais,Coleta/Entrega,Rodotrem,29463.0,2240,375.0,6,nao,nao
135011,SP,Sumaré,Diária,Rodotrem,162060.0,215,375.0,10,nao,nao
135012,MG,Santa Luzia,Coleta/Entrega,Bi-Truck,283440.0,1039,324.0,1,nao,nao
135013,SP_RM,Itapecerica da Serra,Ajudante,,,2432,120.0,1,sim,sim
135014,SP_RM,Itapecerica da Serra,Ajudante,,,2432,120.0,1,sim,nao
135015,PR,São José dos Pinhais,Coleta/Entrega,Carreta,130284.0,2240,305.0,6,nao,nao
135016,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
135017,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
135018,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
135019,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
135020,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
135021,SP_RM,Itapecerica da Serra,Ajudante,,,2432,125.0,1,sim,nao
135022,RJ,Rio de Janeiro,Diária,Carreta,157345.0,249,298.88,25,nao,nao
135023,PR,Curitiba,Diária,Carreta,40781.0,802,366.0,3,nao,nao
135024,SP_RM,Itapecerica da Serra,Coleta/Entrega,Truck,150141.0,2432,260.0,1,nao,nao
135025,SP_RM,Cajamar,Coleta/Entrega,Carreta,67479.0,2296,305.0,5,nao,nao
135026,PR,Araucária,Diária,Vanderleia,183584.0,229,305.0,9,nao,nao
135027,PR,São José dos Pinhais,Coleta/Entrega,Rodotrem,259717.0,2240,375.0,6,nao,nao
135028,SP,Jundiaí,Coleta/Entrega,Truck,68105.0,1288,260.0,2,nao,nao
135029,SP,Jundiaí,Coleta/Entrega,Truck,,1288,260.0,7,sim,nao
135030,RS,Porto Alegre,Diária,Carreta,148522.0,1155,427.0,1,nao,nao
135031,RJ,Duque de Caxias,Coleta/Entrega,Carreta,58949.0,1292,305.0,16,nao,sim
135032,SP,Amparo,Diária,Truck,13808.0,2337,260.0,3,nao,nao
135033,SP,São Vicente,Diária,Carreta,,193,305.0,2,sim,nao
135034,PR,São José dos Pinhais,Coleta/Entrega,Carreta,4012.0,36,366.0,5,nao,nao
135035,PE,Jaboatão dos Guararapes,Coleta/Entrega,Manobrista,81355.0,950,210.0,1,nao,nao
135036,RJ,Belford Roxo,Diária,Carreta,135133.0,229,305.0,22,nao,nao
135037,PR,São José dos Pinhais,Diária,Carreta,305907.0,2240,279.5,6,nao,nao
135038,SC,Palhoça,Coleta/Entrega,3/4,210628.0,2251,319.0,1,nao,nao
135039,PR,Cascavel,Ajudante,,,3070,180.0,3,sim,sim
135040,MG,Santa Luzia,Coleta/Entrega,Bi-Truck,69819.0,1039,324.0,1,nao,nao
135041,SP_RM,Guarulhos,Diária,Truck,49201.0,2129,260.0,5,nao,nao
135042,RS,Cachoeirinha,Coleta/Entrega,Truck,168629.0,652,260.0,5,nao,nao
135043,SP,Sumaré,Diária,Rodotrem,18299.0,215,375.0,30,nao,nao
135044,SP,Ribeirão Preto,Diária,3/4,45494.0,3613,220.0,1,nao,nao
135045,SP_RM,Guarulhos,Diária,Vanderleia,28863.0,131,305.0,9,nao,nao
135046,PE,Recife,Diária,Carreta,25994.0,229,305.0,8,nao,nao
135047,PE,Recife,Diária,Carreta,36025.0,229,305.0,30,nao,nao
135048,PE,Recife,Diária,Carreta,241121.0,229,305.0,19,nao,nao
135049,SP_RM,Embu das Artes,Diária,Carreta,,948,305.0,16,sim,nao
135050,SP_RM,Barueri,Coleta/Entrega,Truck,,1381,286.0,1,sim,nao
135051,RS,Eldorado do Sul,Coleta/Entrega,Bi-Truck,150653.0,315,300.0,15,nao,nao
135052,RS,Eldorado do Sul,Coleta/Entrega,Bi-Truck,28819.0,315,300.0,16,nao,nao
135053,RS,Eldorado do Sul,Coleta/Entrega,Bi-Truck,263950.0,315,300.0,3,nao,nao
135054,BA,Vitória da Conquista,Coleta/Entrega,Truck,140350.0,1375,260.0,5,nao,nao
135055,RS,Eldorado do Sul,Coleta/Entrega,Bi-Truck,,315,450.0,2,sim,nao
135056,RS,Eldorado do Sul,Coleta/Entrega,Bi-Truck,62725.0,315,300.0,16,nao,nao
135057,SC,Biguaçu,Coleta/Entrega,3/4,,569,220.0,1,sim,nao
135058,SC,Biguaçu,Coleta/Entrega,3/4,,569,220.0,1,sim,nao
135059,SP_RM,Guarulhos,Coleta/Entrega,Carreta,98027.0,2591,305.0,1,nao,nao
135060,PE,Jaboatão dos Guararapes,Coleta/Entrega,3/4,41741.0,2773,220.0,1,nao,nao
135061,PE,Jaboatão dos Guararapes,Coleta/Entrega,3/4,167762.0,2773,220.0,5,nao,nao
135062,CE,Maracanaú,Diária,Truck,40906.0,3376,260.0,1,nao,nao
135063,PE,Jaboatão dos Guararapes,Coleta/Entrega,3/4,115223.0,3235,220.0,1,nao,nao
135064,SP,Sumaré,Diária,Rodotrem,241191.0,215,375.0,16,nao,nao
135065,SP,Jundiaí,Coleta/Entrega,Toco,145276.0,728,250.0,1,nao,nao
135066,MG,Extrema,Diária,Carreta,276932.0,229,305.0,8,nao,nao
135067,SP_RM,Guarulhos,Coleta/Entrega,3/4,132770.0,2296,220.0,4,nao,nao
135068,SP_RM,Guarulhos,Coleta/Entrega,Truck,235628.0,2296,260.0,5,nao,nao
135069,SP_RM,São Paulo,Coleta/Entrega,Toco,,2441,230.0,1,sim,nao
135070,SP_RM,São Paulo,Coleta/Entrega,Truck,,2441,260.0,1,sim,nao
135071,SP_RM,São Paulo,Ajudante,,216212.0,2441,110.0,1,nao,nao
135072,SP,Amparo,Coleta/Entrega,Truck,52351.0,3423,260.0,6,nao,nao
135073,SP_RM,Barueri,Coleta/Entrega,Truck,,1381,260.0,1,sim,nao
135074,SP,Guarujá,Diária,Carreta,11407.0,2910,312.5,4,nao,nao
135075,SP,Amparo,Coleta/Entrega,Carreta,175778.0,3423,355.8333333333333,6,nao,nao
135076,SP_RM,Barueri,Coleta/Entrega,Truck,112800.0,1381,260.0,1,nao,nao
135077,SC,Joinville,Ajudante,,244819.0,175,300.0,1,nao,nao
135078,SP,Jundiaí,Coleta/Entrega,Toco,219537.0,1148,240.0,3,nao,nao
135079,PR,Cascavel,Ajudante,,,3070,180.0,3,sim,nao
135080,RS,Caxias do Sul,Ajudante,,,1984,160.0,1,sim,nao
135081,SP,Vinhedo,Diária,Carreta,36913.0,2182,305.0,6,nao,nao
135082,SP,Itupeva,Diária,Carreta,184611.0,598,372.0,5,nao,nao
135083,MG,Extrema,Diária,Carreta,,2124,372.0,6,sim,nao
135084,SP_RM,Santana de Parnaíba,Coleta/Entrega,3/4,177915.0,1114,275.42857142857144,7,nao,nao
135085,SP_RM,São Paulo,Coleta/Entrega,3/4,107654.0,2230,220.0,1,nao,nao
135086,SP_RM,São Paulo,Coleta/Entrega,Truck,56504.0,2230,260.0,1,nao,nao
135087,PE,Jaboatão dos Guararapes,Diária,Toco,41741.0,2773,230.0,3,nao,nao
135088,SP_RM,Barueri,Diária,Carreta,141795.0,3746,372.0,4,nao,nao
135089,SP_RM,Barueri,Diária,Carreta,153496.0,3746,372.0,11,nao,nao
135090,RJ,Belford Roxo,Diária,Carreta,14754.0,229,305.0,8,nao,nao
135091,MS,Campo Grande,Coleta/Entrega,Toco,117202.0,516,230.0,3,nao,nao
135092,MS,Campo Grande,Coleta/Entrega,Toco,252917.0,516,230.0,3,nao,nao
135093,MS,Campo Grande,Coleta/Entrega,Toco,179773.0,516,230.0,3,nao,nao
